station_id,station_name,lat,lon,network,coordinate_source,catalog_status,observed_snapshots,variables,license,notes
MH::dpcn-puglia::d35c8f9f1dfa,Volturino,41.4535,15.10617,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::0a024360ffa8,Letino,41.45389,14.25306,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::a9b90ea464ac,Campitello Matese Rmolise SP,41.45472,14.39778,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011|B13013,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::b28619769e99,Anzio,41.4575,12.62694,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::715908e575fc,Astura ad Acciarella,41.4575,12.7625,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::05b19b4e161e,Borgo S.Maria,41.4575,12.81333,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::c222cbc5381f,Ufente a Ponte Ferraioli,41.4575,13.08472,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::d6398f844522,Liri a Pontecorvo,41.4575,13.67778,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::fe6f3ceb35d9,Foggia Istituto Agrario,41.469,15.48317,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::bbac2213e738,Latina,41.47444,12.915,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::3713c40776bd,Priverno,41.47444,13.18639,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::db3b07eb0eae,Campochiaro,41.47472,14.54028,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011|B13013,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::f21d71a1c1a8,Campochiaro Quirino,41.47698,14.54555,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::0eeab7292b77,Ponte Barrea,41.48389,14.98278,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::5eab32a71f50,Volturara Appula,41.48667,15.0565,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::184db8bac284,Sezze,41.49139,13.05083,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::4397c7f70550,Piedimonte San Germano,41.49139,13.7625,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::86b8aaf48f77,Rapido a Cassino,41.49139,13.84722,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::e038ad32a821,Cervaro,41.49139,13.915,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::bfea4fff5e80,Torrente Celone SS16,41.49282,15.52313,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::fd399a89fe5c,Torrente Casanova SS17,41.49578,15.25495,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::c81df684131f,Roccamandolfi,41.4975,14.35639,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::e8352c8ae1ba,Lucera,41.50217,15.33117,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::be637b4c7860,Gambatesa,41.5075,14.91389,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::857c2b85c388,Borgo Montello,41.50833,12.77944,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::97cc42580158,Osteria di Castro,41.50833,13.40667,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::1d8cfc12036b,Falvaterra,41.50833,13.52528,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::a90ef3736f18,Ponte Venticinque Archi,41.51866,14.13783,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::560e2d55c559,Tappino a Gambatesa,41.5275,14.91333,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::07224182ff4b,Campobasso,41.53917,14.66111,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::799a001de3d3,Pietramontecorvino,41.53983,15.14133,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::353bf04f47de,Torrente Candelaro a Ex 13 Luci,41.541,15.80517,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,2,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::9714082d8869,Giuliano di Roma,41.54222,13.27111,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::9b79f270ab41,Melfa a Roccasecca,41.54222,13.64389,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::5053cfcc6fdb,Arpinova,41.54783,15.61975,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::47d322311cae,Torrente Triolo,41.54867,15.31367,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::3ec87df37e55,Celenza Valfortore,41.55217,14.97933,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::eb3bcc922c67,Campo di Carne,41.55917,12.64389,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::e0af39a698c6,Liri a Ceprano,41.55917,13.52528,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::bcd44dd537af,Colle San Magno,41.55917,13.67778,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::82f30f1c858b,Salsola,41.56368,15.49955,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::1ab01850a8c4,Manfredonia (B.S.),41.57517,15.87283,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::11a42b33f0f7,Ceccano rlazio,41.57611,13.32194,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::9458b5612a89,Sacco a Ceccano,41.57611,13.33889,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-molise::9b01f6c61fb1,Colli al Volturno,41.57917,14.12667,dpcn-molise,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::fb648db1242d,Carlantino,41.584,14.95717,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::93cd8c9f1862,Aprilia,41.59306,12.64389,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-lazio::93a2a3875b3c,Cisterna di Latina,41.59306,12.83028,dpcn-lazio,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
